millis,stamp,datetime,temp
14052999,1497839285, 2019/6/19 2:28:5,14.7
14053999,1497839286, 2019/6/19 2:28:6,14.8
14054999,1497839287, 2019/6/19 2:28:7,14.8
14055999,1497839288, 2019/6/19 2:28:8,14.8
14056998,1497839289, 2019/6/19 2:28:9,14.8
14057999,1497839290, 2019/6/19 2:28:10,14.8
14058999,1497839291, 2019/6/19 2:28:11,14.8
14059999,1497839292, 2019/6/19 2:28:12,14.8
14060999,1497839293, 2019/6/19 2:28:13,14.7
14061999,1497839294, 2019/6/19 2:28:14,14.7
14062999,1497839295, 2019/6/19 2:28:15,14.7
14063998,1497839296, 2019/6/19 2:28:16,14.7
14064999,1497839297, 2019/6/19 2:28:17,14.7
14065999,1497839298, 2019/6/19 2:28:18,14.7
14067000,1497839299, 2019/6/19 2:28:19,14.8
14067998,1497839300, 2019/6/19 2:28:20,14.8
14069000,1497839301, 2019/6/19 2:28:21,14.8
14069999,1497839302, 2019/6/19 2:28:22,14.7
14070999,1497839303, 2019/6/19 2:28:23,14.7
14071999,1497839304, 2019/6/19 2:28:24,14.7
14072998,1497839305, 2019/6/19 2:28:25,14.7
14074000,1497839306, 2019/6/19 2:28:26,14.7
14074998,1497839307, 2019/6/19 2:28:27,14.7
14075999,1497839308, 2019/6/19 2:28:28,14.7
14076998,1497839309, 2019/6/19 2:28:29,14.8
14077999,1497839310, 2019/6/19 2:28:30,14.8
14078999,1497839311, 2019/6/19 2:28:31,14.8
14079998,1497839312, 2019/6/19 2:28:32,14.8
14080999,1497839313, 2019/6/19 2:28:33,14.8
14081999,1497839314, 2019/6/19 2:28:34,14.8
14082999,1497839315, 2019/6/19 2:28:35,14.8
14083999,1497839316, 2019/6/19 2:28:36,14.8
14084999,1497839317, 2019/6/19 2:28:37,14.8
14085999,1497839319, 2019/6/19 2:28:39,14.8
14086999,1497839320, 2019/6/19 2:28:40,14.8
14087999,1497839321, 2019/6/19 2:28:41,14.7
14088998,1497839322, 2019/6/19 2:28:42,14.7
14090000,1497839323, 2019/6/19 2:28:43,14.8
14090999,1497839324, 2019/6/19 2:28:44,14.8
14091999,1497839325, 2019/6/19 2:28:45,14.8
14092999,1497839326, 2019/6/19 2:28:46,14.7
14093999,1497839327, 2019/6/19 2:28:47,14.7
14094999,1497839328, 2019/6/19 2:28:48,14.8
14095998,1497839329, 2019/6/19 2:28:49,14.8
14097000,1497839330, 2019/6/19 2:28:50,14.7
14097999,1497839331, 2019/6/19 2:28:51,14.7
14098999,1497839332, 2019/6/19 2:28:52,14.7
14099999,1497839333, 2019/6/19 2:28:53,14.7
14100999,1497839334, 2019/6/19 2:28:54,14.7
14101999,1497839335, 2019/6/19 2:28:55,14.7
14102999,1497839336, 2019/6/19 2:28:56,14.7
14104000,1497839337, 2019/6/19 2:28:57,14.7
14104999,1497839338, 2019/6/19 2:28:58,14.7
14105999,1497839339, 2019/6/19 2:28:59,14.7
14106999,1497839340, 2019/6/19 2:29:0,14.8
14107999,1497839341, 2019/6/19 2:29:1,14.8
14108998,1497839342, 2019/6/19 2:29:2,14.8
14109999,1497839343, 2019/6/19 2:29:3,14.8
14110999,1497839344, 2019/6/19 2:29:4,14.7
14112000,1497839345, 2019/6/19 2:29:5,14.7
14113000,1497839346, 2019/6/19 2:29:6,14.8
14113999,1497839347, 2019/6/19 2:29:7,14.8
14114999,1497839348, 2019/6/19 2:29:8,14.8
14115999,1497839349, 2019/6/19 2:29:9,14.8
14116999,1497839350, 2019/6/19 2:29:10,14.8
14117998,1497839351, 2019/6/19 2:29:11,14.7
14118999,1497839352, 2019/6/19 2:29:12,14.7
14120000,1497839353, 2019/6/19 2:29:13,14.7
14120998,1497839354, 2019/6/19 2:29:14,14.7
14122000,1497839355, 2019/6/19 2:29:15,14.7
14122999,1497839356, 2019/6/19 2:29:16,14.8
14123999,1497839357, 2019/6/19 2:29:17,14.8
14124998,1497839358, 2019/6/19 2:29:18,14.8
14125999,1497839359, 2019/6/19 2:29:19,14.8
14127000,1497839360, 2019/6/19 2:29:20,14.8
14127998,1497839361, 2019/6/19 2:29:21,14.8
14129000,1497839362, 2019/6/19 2:29:22,14.8
14129999,1497839363, 2019/6/19 2:29:23,14.8
14130999,1497839364, 2019/6/19 2:29:24,14.8
14131999,1497839365, 2019/6/19 2:29:25,14.7
14132999,1497839366, 2019/6/19 2:29:26,14.7
14133998,1497839367, 2019/6/19 2:29:27,14.8
14134999,1497839368, 2019/6/19 2:29:28,14.8
14135999,1497839369, 2019/6/19 2:29:29,14.7
14136998,1497839370, 2019/6/19 2:29:30,14.7
14137999,1497839371, 2019/6/19 2:29:31,14.7
14138999,1497839372, 2019/6/19 2:29:32,14.8
14139999,1497839373, 2019/6/19 2:29:33,14.8
14140998,1497839374, 2019/6/19 2:29:34,14.7
14141999,1497839375, 2019/6/19 2:29:35,14.7
14142998,1497839376, 2019/6/19 2:29:36,14.7
14143998,1497839377, 2019/6/19 2:29:37,14.7
14145000,1497839378, 2019/6/19 2:29:38,14.8
14145999,1497839379, 2019/6/19 2:29:39,14.8
14147000,1497839380, 2019/6/19 2:29:40,14.8
14147999,1497839381, 2019/6/19 2:29:41,14.7
14148999,1497839382, 2019/6/19 2:29:42,14.7
14149998,1497839383, 2019/6/19 2:29:43,14.8
14150999,1497839384, 2019/6/19 2:29:44,14.8
14152000,1497839385, 2019/6/19 2:29:45,14.8
14152999,1497839386, 2019/6/19 2:29:46,14.8
14154000,1497839387, 2019/6/19 2:29:47,14.8
14154998,1497839388, 2019/6/19 2:29:48,14.8
14155999,1497839389, 2019/6/19 2:29:49,14.8
14156998,1497839390, 2019/6/19 2:29:50,14.7
14157999,1497839391, 2019/6/19 2:29:51,14.7
14158999,1497839392, 2019/6/19 2:29:52,14.8
14159998,1497839393, 2019/6/19 2:29:53,14.8
14161000,1497839394, 2019/6/19 2:29:54,14.8
14161999,1497839395, 2019/6/19 2:29:55,14.8
14163000,1497839396, 2019/6/19 2:29:56,14.8
14163999,1497839397, 2019/6/19 2:29:57,14.8
14165000,1497839398, 2019/6/19 2:29:58,14.8
14165999,1497839399, 2019/6/19 2:29:59,14.8
14166999,1497839400, 2019/6/19 2:30:0,14.8
14167999,1497839401, 2019/6/19 2:30:1,14.8
14168998,1497839402, 2019/6/19 2:30:2,14.8
14169999,1497839403, 2019/6/19 2:30:3,14.8
14170999,1497839404, 2019/6/19 2:30:4,14.8
14171999,1497839405, 2019/6/19 2:30:5,14.8
14172998,1497839406, 2019/6/19 2:30:6,14.8
14173999,1497839407, 2019/6/19 2:30:7,14.8
14174998,1497839408, 2019/6/19 2:30:8,14.7
14175998,1497839409, 2019/6/19 2:30:9,14.7
14176999,1497839410, 2019/6/19 2:30:10,14.7
14177999,1497839411, 2019/6/19 2:30:11,14.7
14179000,1497839412, 2019/6/19 2:30:12,14.7
14179998,1497839413, 2019/6/19 2:30:13,14.8
14180999,1497839414, 2019/6/19 2:30:14,14.8
14181998,1497839415, 2019/6/19 2:30:15,14.8
14182999,1497839416, 2019/6/19 2:30:16,14.8
14183999,1497839417, 2019/6/19 2:30:17,14.7
14184999,1497839418, 2019/6/19 2:30:18,14.7
14186000,1497839419, 2019/6/19 2:30:19,14.7
14186999,1497839420, 2019/6/19 2:30:20,14.7
14187999,1497839421, 2019/6/19 2:30:21,14.7
14188999,1497839422, 2019/6/19 2:30:22,14.8
14189999,1497839423, 2019/6/19 2:30:23,14.8
14191000,1497839424, 2019/6/19 2:30:24,14.7
14192000,1497839425, 2019/6/19 2:30:25,14.7
14192999,1497839426, 2019/6/19 2:30:26,14.7
14193999,1497839427, 2019/6/19 2:30:27,14.7
14194999,1497839428, 2019/6/19 2:30:28,14.7
14195999,1497839429, 2019/6/19 2:30:29,14.7
14196999,1497839430, 2019/6/19 2:30:30,14.7
14197998,1497839431, 2019/6/19 2:30:31,14.7
14198999,1497839432, 2019/6/19 2:30:32,14.7
14200000,1497839433, 2019/6/19 2:30:33,14.7
14200998,1497839434, 2019/6/19 2:30:34,14.7
14201999,1497839435, 2019/6/19 2:30:35,14.7
14202999,1497839436, 2019/6/19 2:30:36,14.7
14203999,1497839437, 2019/6/19 2:30:37,14.7
14204999,1497839438, 2019/6/19 2:30:38,14.7
14206000,1497839439, 2019/6/19 2:30:39,14.7
14206999,1497839440, 2019/6/19 2:30:40,14.7
14207998,1497839441, 2019/6/19 2:30:41,14.7
14208999,1497839442, 2019/6/19 2:30:42,14.7
14209999,1497839443, 2019/6/19 2:30:43,14.8
14210999,1497839444, 2019/6/19 2:30:44,14.8
14211998,1497839445, 2019/6/19 2:30:45,14.8
14212999,1497839446, 2019/6/19 2:30:46,14.8
14213999,1497839447, 2019/6/19 2:30:47,14.8
14214999,1497839448, 2019/6/19 2:30:48,14.8
14215999,1497839449, 2019/6/19 2:30:49,14.8
14216998,1497839450, 2019/6/19 2:30:50,14.8
14217999,1497839451, 2019/6/19 2:30:51,14.8
14218999,1497839452, 2019/6/19 2:30:52,14.8
14219999,1497839453, 2019/6/19 2:30:53,14.8
14220999,1497839454, 2019/6/19 2:30:54,14.7
14222000,1497839455, 2019/6/19 2:30:55,14.7
14222999,1497839456, 2019/6/19 2:30:56,14.7
14223998,1497839457, 2019/6/19 2:30:57,14.7
14224999,1497839458, 2019/6/19 2:30:58,14.7
14225999,1497839459, 2019/6/19 2:30:59,14.7
14227000,1497839460, 2019/6/19 2:31:0,14.7
14227998,1497839461, 2019/6/19 2:31:1,14.7
14228999,1497839462, 2019/6/19 2:31:2,14.7
14229998,1497839463, 2019/6/19 2:31:3,14.7
14231000,1497839464, 2019/6/19 2:31:4,14.7
14231999,1497839465, 2019/6/19 2:31:5,14.7
14232999,1497839466, 2019/6/19 2:31:6,14.7
14233999,1497839467, 2019/6/19 2:31:7,14.7
14234999,1497839468, 2019/6/19 2:31:8,14.7
14236000,1497839469, 2019/6/19 2:31:9,14.7
14236999,1497839470, 2019/6/19 2:31:10,14.7
14238000,1497839471, 2019/6/19 2:31:11,14.7
14238999,1497839472, 2019/6/19 2:31:12,14.7
14240000,1497839473, 2019/6/19 2:31:13,14.7
14240999,1497839474, 2019/6/19 2:31:14,14.7
14241998,1497839475, 2019/6/19 2:31:15,14.7
14242999,1497839476, 2019/6/19 2:31:16,14.7
14243999,1497839477, 2019/6/19 2:31:17,14.7
14245000,1497839478, 2019/6/19 2:31:18,14.7
14245999,1497839479, 2019/6/19 2:31:19,14.7
14246999,1497839480, 2019/6/19 2:31:20,14.7
14247999,1497839481, 2019/6/19 2:31:21,14.7
14248998,1497839482, 2019/6/19 2:31:22,14.7
14249999,1497839483, 2019/6/19 2:31:23,14.7
14250999,1497839484, 2019/6/19 2:31:24,14.7
14251999,1497839485, 2019/6/19 2:31:25,14.7
14252999,1497839486, 2019/6/19 2:31:26,14.7
14253999,1497839487, 2019/6/19 2:31:27,14.7
14254999,1497839488, 2019/6/19 2:31:28,14.7
14256000,1497839489, 2019/6/19 2:31:29,14.7
14256999,1497839490, 2019/6/19 2:31:30,14.7
14257999,1497839491, 2019/6/19 2:31:31,14.7
14258999,1497839492, 2019/6/19 2:31:32,14.7
14259998,1497839493, 2019/6/19 2:31:33,14.7
14260999,1497839494, 2019/6/19 2:31:34,14.7
14261998,1497839495, 2019/6/19 2:31:35,14.7
14263000,1497839496, 2019/6/19 2:31:36,14.7
14263999,1497839497, 2019/6/19 2:31:37,14.7
14264999,1497839498, 2019/6/19 2:31:38,14.7
14265999,1497839499, 2019/6/19 2:31:39,14.7
14266998,1497839500, 2019/6/19 2:31:40,14.7
14267999,1497839501, 2019/6/19 2:31:41,14.7
14268999,1497839502, 2019/6/19 2:31:42,14.7
14270000,1497839503, 2019/6/19 2:31:43,14.7
14271000,1497839504, 2019/6/19 2:31:44,14.7
14272000,1497839505, 2019/6/19 2:31:45,14.7
14273000,1497839506, 2019/6/19 2:31:46,14.7
14273999,1497839507, 2019/6/19 2:31:47,14.7
14274999,1497839508, 2019/6/19 2:31:48,14.7
14275998,1497839509, 2019/6/19 2:31:49,14.7
14276999,1497839510, 2019/6/19 2:31:50,14.7
14277999,1497839511, 2019/6/19 2:31:51,14.7
14278999,1497839512, 2019/6/19 2:31:52,14.7
14280000,1497839513, 2019/6/19 2:31:53,14.7
14280998,1497839514, 2019/6/19 2:31:54,14.7
14281999,1497839515, 2019/6/19 2:31:55,14.7
14282999,1497839516, 2019/6/19 2:31:56,14.7
14283999,1497839517, 2019/6/19 2:31:57,14.7
14284999,1497839518, 2019/6/19 2:31:58,14.7
14285999,1497839519, 2019/6/19 2:31:59,14.7
14286999,1497839520, 2019/6/19 2:32:0,14.7
14287998,1497839521, 2019/6/19 2:32:1,14.7
14288999,1497839522, 2019/6/19 2:32:2,14.7
14289998,1497839523, 2019/6/19 2:32:3,14.7
14290999,1497839524, 2019/6/19 2:32:4,14.7
14291999,1497839525, 2019/6/19 2:32:5,14.7
14292999,1497839526, 2019/6/19 2:32:6,14.7
14293998,1497839527, 2019/6/19 2:32:7,14.7
14295000,1497839528, 2019/6/19 2:32:8,14.7
14295999,1497839529, 2019/6/19 2:32:9,14.7
14296998,1497839530, 2019/6/19 2:32:10,14.7
14297999,1497839531, 2019/6/19 2:32:11,14.7
14298999,1497839532, 2019/6/19 2:32:12,14.7
14299999,1497839533, 2019/6/19 2:32:13,14.7
14300998,1497839534, 2019/6/19 2:32:14,14.7
14301999,1497839535, 2019/6/19 2:32:15,14.7
14303000,1497839536, 2019/6/19 2:32:16,14.7
14303998,1497839537, 2019/6/19 2:32:17,14.7
14305000,1497839538, 2019/6/19 2:32:18,14.7
14305998,1497839539, 2019/6/19 2:32:19,14.7
14306999,1497839540, 2019/6/19 2:32:20,14.7
14307998,1497839541, 2019/6/19 2:32:21,14.7
14308999,1497839542, 2019/6/19 2:32:22,14.7
14309998,1497839543, 2019/6/19 2:32:23,14.7
14310999,1497839544, 2019/6/19 2:32:24,14.7
14312000,1497839545, 2019/6/19 2:32:25,14.7
14312998,1497839546, 2019/6/19 2:32:26,14.7
14314000,1497839547, 2019/6/19 2:32:27,14.7
14314999,1497839548, 2019/6/19 2:32:28,14.7
14315999,1497839549, 2019/6/19 2:32:29,14.7
14316999,1497839550, 2019/6/19 2:32:30,14.7
14317999,1497839551, 2019/6/19 2:32:31,14.7
14319000,1497839552, 2019/6/19 2:32:32,14.7
14319998,1497839553, 2019/6/19 2:32:33,14.7
14320999,1497839554, 2019/6/19 2:32:34,14.7
14321999,1497839555, 2019/6/19 2:32:35,14.7
14322999,1497839556, 2019/6/19 2:32:36,14.7
14323999,1497839557, 2019/6/19 2:32:37,14.7
14324999,1497839558, 2019/6/19 2:32:38,14.7
14325998,1497839559, 2019/6/19 2:32:39,14.7
14327000,1497839560, 2019/6/19 2:32:40,14.7
14327999,1497839561, 2019/6/19 2:32:41,14.7
14328999,1497839562, 2019/6/19 2:32:42,14.7
14330000,1497839563, 2019/6/19 2:32:43,14.7
14330999,1497839564, 2019/6/19 2:32:44,14.7
14331999,1497839565, 2019/6/19 2:32:45,14.7
14332998,1497839566, 2019/6/19 2:32:46,14.7
14334000,1497839567, 2019/6/19 2:32:47,14.7
14334999,1497839568, 2019/6/19 2:32:48,14.7
14335998,1497839569, 2019/6/19 2:32:49,14.7
14336999,1497839570, 2019/6/19 2:32:50,14.7
14337999,1497839571, 2019/6/19 2:32:51,14.7
14338999,1497839572, 2019/6/19 2:32:52,14.7
14339998,1497839573, 2019/6/19 2:32:53,14.7
14340999,1497839574, 2019/6/19 2:32:54,14.7
14341998,1497839575, 2019/6/19 2:32:55,14.7
14342999,1497839576, 2019/6/19 2:32:56,14.7
14344000,1497839577, 2019/6/19 2:32:57,14.7
14344999,1497839578, 2019/6/19 2:32:58,14.7
14346000,1497839579, 2019/6/19 2:32:59,14.7
14346998,1497839580, 2019/6/19 2:33:0,14.7
14347999,1497839581, 2019/6/19 2:33:1,14.7
14348998,1497839582, 2019/6/19 2:33:2,14.7
14349999,1497839583, 2019/6/19 2:33:3,14.7
14350999,1497839584, 2019/6/19 2:33:4,14.7
14351998,1497839585, 2019/6/19 2:33:5,14.7
14353000,1497839586, 2019/6/19 2:33:6,14.7
14353999,1497839587, 2019/6/19 2:33:7,14.7
14355000,1497839588, 2019/6/19 2:33:8,14.7
14355998,1497839589, 2019/6/19 2:33:9,14.7
14356999,1497839590, 2019/6/19 2:33:10,14.7
14357999,1497839591, 2019/6/19 2:33:11,14.7
14359000,1497839592, 2019/6/19 2:33:12,14.7
14360000,1497839593, 2019/6/19 2:33:13,14.7
14360998,1497839594, 2019/6/19 2:33:14,14.7
14361999,1497839595, 2019/6/19 2:33:15,14.7
14362999,1497839596, 2019/6/19 2:33:16,14.7
14363999,1497839597, 2019/6/19 2:33:17,14.7
14364999,1497839598, 2019/6/19 2:33:18,14.7
14365999,1497839599, 2019/6/19 2:33:19,14.7
14366999,1497839600, 2019/6/19 2:33:20,14.7
14368000,1497839601, 2019/6/19 2:33:21,14.7
14368999,1497839602, 2019/6/19 2:33:22,14.7
14369999,1497839603, 2019/6/19 2:33:23,14.7
14370999,1497839604, 2019/6/19 2:33:24,14.7
14371999,1497839605, 2019/6/19 2:33:25,14.7
14372999,1497839606, 2019/6/19 2:33:26,14.7
14373999,1497839607, 2019/6/19 2:33:27,14.7
14374999,1497839608, 2019/6/19 2:33:28,14.7
14375999,1497839609, 2019/6/19 2:33:29,14.7
14376999,1497839610, 2019/6/19 2:33:30,14.7
14377999,1497839611, 2019/6/19 2:33:31,14.7
14378999,1497839612, 2019/6/19 2:33:32,14.7
14379999,1497839613, 2019/6/19 2:33:33,14.7
14380999,1497839614, 2019/6/19 2:33:34,14.7
14381999,1497839615, 2019/6/19 2:33:35,14.7
14382999,1497839616, 2019/6/19 2:33:36,14.7
14383998,1497839617, 2019/6/19 2:33:37,14.7
14384999,1497839618, 2019/6/19 2:33:38,14.7
14385999,1497839619, 2019/6/19 2:33:39,14.7
14386999,1497839620, 2019/6/19 2:33:40,14.7
14387998,1497839621, 2019/6/19 2:33:41,14.7
14388999,1497839622, 2019/6/19 2:33:42,14.7
14389999,1497839623, 2019/6/19 2:33:43,14.7
14391000,1497839624, 2019/6/19 2:33:44,14.7
14391999,1497839625, 2019/6/19 2:33:45,14.7
14392999,1497839626, 2019/6/19 2:33:46,14.7
14393999,1497839627, 2019/6/19 2:33:47,14.7
14394998,1497839628, 2019/6/19 2:33:48,14.7
14395999,1497839629, 2019/6/19 2:33:49,14.7
14396998,1497839630, 2019/6/19 2:33:50,14.7
14398000,1497839631, 2019/6/19 2:33:51,14.7
14398999,1497839632, 2019/6/19 2:33:52,14.7
14399998,1497839633, 2019/6/19 2:33:53,14.7
14400999,1497839634, 2019/6/19 2:33:54,14.7
14401999,1497839635, 2019/6/19 2:33:55,14.7
14403000,1497839636, 2019/6/19 2:33:56,14.7
14403999,1497839637, 2019/6/19 2:33:57,14.7
14404999,1497839638, 2019/6/19 2:33:58,14.7
14405998,1497839639, 2019/6/19 2:33:59,14.7
14407000,1497839640, 2019/6/19 2:34:0,14.7
14407999,1497839641, 2019/6/19 2:34:1,14.7
14408998,1497839642, 2019/6/19 2:34:2,14.7
14409999,1497839643, 2019/6/19 2:34:3,14.7
14410998,1497839644, 2019/6/19 2:34:4,14.7
14411999,1497839645, 2019/6/19 2:34:5,14.7
14412998,1497839646, 2019/6/19 2:34:6,14.7
14413999,1497839647, 2019/6/19 2:34:7,14.7
14414999,1497839648, 2019/6/19 2:34:8,14.7
14415998,1497839649, 2019/6/19 2:34:9,14.7
14416999,1497839650, 2019/6/19 2:34:10,14.7
14417999,1497839651, 2019/6/19 2:34:11,14.7
14419000,1497839652, 2019/6/19 2:34:12,14.7
14419999,1497839653, 2019/6/19 2:34:13,14.7
14420999,1497839654, 2019/6/19 2:34:14,14.7
14421999,1497839655, 2019/6/19 2:34:15,14.7
14422999,1497839656, 2019/6/19 2:34:16,14.7
14423999,1497839657, 2019/6/19 2:34:17,14.7
14424998,1497839658, 2019/6/19 2:34:18,14.7
14426000,1497839659, 2019/6/19 2:34:19,14.7
14426998,1497839660, 2019/6/19 2:34:20,14.7
14427999,1497839661, 2019/6/19 2:34:21,14.7
14428998,1497839662, 2019/6/19 2:34:22,14.7
14429999,1497839663, 2019/6/19 2:34:23,14.7
14430999,1497839664, 2019/6/19 2:34:24,14.7
14431998,1497839665, 2019/6/19 2:34:25,14.7
14432999,1497839666, 2019/6/19 2:34:26,14.7
14433999,1497839667, 2019/6/19 2:34:27,14.7
14434999,1497839668, 2019/6/19 2:34:28,14.7
14435999,1497839669, 2019/6/19 2:34:29,14.7
14436999,1497839670, 2019/6/19 2:34:30,14.7
14437998,1497839671, 2019/6/19 2:34:31,14.7
14438999,1497839672, 2019/6/19 2:34:32,14.7
14439999,1497839673, 2019/6/19 2:34:33,14.7
14440998,1497839674, 2019/6/19 2:34:34,14.7
14442000,1497839675, 2019/6/19 2:34:35,14.7
14442998,1497839676, 2019/6/19 2:34:36,14.7
14444000,1497839677, 2019/6/19 2:34:37,14.7
14444998,1497839678, 2019/6/19 2:34:38,14.7
14445999,1497839679, 2019/6/19 2:34:39,14.7
14446999,1497839680, 2019/6/19 2:34:40,14.7
14447998,1497839681, 2019/6/19 2:34:41,14.7
14448999,1497839682, 2019/6/19 2:34:42,14.7
14449999,1497839683, 2019/6/19 2:34:43,14.7
14451000,1497839684, 2019/6/19 2:34:44,14.7
14451999,1497839685, 2019/6/19 2:34:45,14.7
14452999,1497839686, 2019/6/19 2:34:46,14.7
14453999,1497839687, 2019/6/19 2:34:47,14.7
14454999,1497839688, 2019/6/19 2:34:48,14.7
14455999,1497839689, 2019/6/19 2:34:49,14.7
14456998,1497839690, 2019/6/19 2:34:50,14.7
14458000,1497839691, 2019/6/19 2:34:51,14.7
14458998,1497839692, 2019/6/19 2:34:52,14.7
14459999,1497839693, 2019/6/19 2:34:53,14.7
14460998,1497839694, 2019/6/19 2:34:54,14.7
14461999,1497839695, 2019/6/19 2:34:55,14.7
14462999,1497839696, 2019/6/19 2:34:56,14.7
14463998,1497839697, 2019/6/19 2:34:57,14.7
14464999,1497839698, 2019/6/19 2:34:58,14.7
14465999,1497839699, 2019/6/19 2:34:59,14.7
14466999,1497839700, 2019/6/19 2:35:0,14.7
14467998,1497839701, 2019/6/19 2:35:1,14.7
14468999,1497839702, 2019/6/19 2:35:2,14.7
14469998,1497839703, 2019/6/19 2:35:3,14.7
14470999,1497839704, 2019/6/19 2:35:4,14.7
14471999,1497839705, 2019/6/19 2:35:5,14.7
14472998,1497839706, 2019/6/19 2:35:6,14.7
14474000,1497839707, 2019/6/19 2:35:7,14.7
14474998,1497839708, 2019/6/19 2:35:8,14.7
14475999,1497839709, 2019/6/19 2:35:9,14.7
14476999,1497839710, 2019/6/19 2:35:10,14.7
14477999,1497839711, 2019/6/19 2:35:11,14.7
14479000,1497839712, 2019/6/19 2:35:12,14.7
14480000,1497839713, 2019/6/19 2:35:13,14.7
14481000,1497839714, 2019/6/19 2:35:14,14.7
14481999,1497839715, 2019/6/19 2:35:15,14.7
14482999,1497839716, 2019/6/19 2:35:16,14.7
14483999,1497839717, 2019/6/19 2:35:17,14.7
14484999,1497839718, 2019/6/19 2:35:18,14.7
14485998,1497839719, 2019/6/19 2:35:19,14.7
14486999,1497839720, 2019/6/19 2:35:20,14.7
14488000,1497839721, 2019/6/19 2:35:21,14.7
14488998,1497839722, 2019/6/19 2:35:22,14.7
14489999,1497839723, 2019/6/19 2:35:23,14.7
14490999,1497839724, 2019/6/19 2:35:24,14.7
14491999,1497839725, 2019/6/19 2:35:25,14.7
14492998,1497839726, 2019/6/19 2:35:26,14.7
14493999,1497839727, 2019/6/19 2:35:27,14.7
14495000,1497839728, 2019/6/19 2:35:28,14.7
14495998,1497839729, 2019/6/19 2:35:29,14.7
14497000,1497839730, 2019/6/19 2:35:30,14.7
14497999,1497839731, 2019/6/19 2:35:31,14.7
14498999,1497839732, 2019/6/19 2:35:32,14.7
14499999,1497839733, 2019/6/19 2:35:33,14.7
14500999,1497839734, 2019/6/19 2:35:34,14.7
14501998,1497839735, 2019/6/19 2:35:35,14.7
14502999,1497839736, 2019/6/19 2:35:36,14.7
14504000,1497839737, 2019/6/19 2:35:37,14.7
14504998,1497839738, 2019/6/19 2:35:38,14.7
14505999,1497839739, 2019/6/19 2:35:39,14.7
14506998,1497839740, 2019/6/19 2:35:40,14.7
14507999,1497839741, 2019/6/19 2:35:41,14.7
14508999,1497839742, 2019/6/19 2:35:42,14.7
14509999,1497839743, 2019/6/19 2:35:43,14.7
14511000,1497839744, 2019/6/19 2:35:44,14.7
14512000,1497839745, 2019/6/19 2:35:45,14.7
14512999,1497839746, 2019/6/19 2:35:46,14.7
14513999,1497839747, 2019/6/19 2:35:47,14.7
14514999,1497839748, 2019/6/19 2:35:48,14.7
14515998,1497839749, 2019/6/19 2:35:49,14.7
14516999,1497839750, 2019/6/19 2:35:50,14.7
14517998,1497839751, 2019/6/19 2:35:51,14.7
14518999,1497839752, 2019/6/19 2:35:52,14.7
14520000,1497839753, 2019/6/19 2:35:53,14.7
14520999,1497839754, 2019/6/19 2:35:54,14.7
14522000,1497839755, 2019/6/19 2:35:55,14.7
14522999,1497839756, 2019/6/19 2:35:56,14.7
14523999,1497839757, 2019/6/19 2:35:57,14.7
14524999,1497839758, 2019/6/19 2:35:58,14.7
14525999,1497839759, 2019/6/19 2:35:59,14.7
14527000,1497839760, 2019/6/19 2:36:0,14.7
14527998,1497839761, 2019/6/19 2:36:1,14.7
14528999,1497839763, 2019/6/19 2:36:3,14.7
14529999,1497839764, 2019/6/19 2:36:4,14.7
14531000,1497839765, 2019/6/19 2:36:5,14.7
14531999,1497839766, 2019/6/19 2:36:6,14.7
14532999,1497839767, 2019/6/19 2:36:7,14.7
14533999,1497839768, 2019/6/19 2:36:8,14.7
14534999,1497839769, 2019/6/19 2:36:9,14.7
14535998,1497839770, 2019/6/19 2:36:10,14.7
14536998,1497839771, 2019/6/19 2:36:11,14.7
14538000,1497839772, 2019/6/19 2:36:12,14.7
14538999,1497839773, 2019/6/19 2:36:13,14.7
14539999,1497839774, 2019/6/19 2:36:14,14.7
14540999,1497839775, 2019/6/19 2:36:15,14.7
14541999,1497839776, 2019/6/19 2:36:16,14.7
14542999,1497839777, 2019/6/19 2:36:17,14.7
14543998,1497839778, 2019/6/19 2:36:18,14.7
14545000,1497839779, 2019/6/19 2:36:19,14.7
14546000,1497839780, 2019/6/19 2:36:20,14.7
14547000,1497839781, 2019/6/19 2:36:21,14.7
14547999,1497839782, 2019/6/19 2:36:22,14.7
14548999,1497839783, 2019/6/19 2:36:23,14.7
14549999,1497839784, 2019/6/19 2:36:24,14.7
14550999,1497839785, 2019/6/19 2:36:25,14.7
14551999,1497839786, 2019/6/19 2:36:26,14.6
14552999,1497839787, 2019/6/19 2:36:27,14.6
14554000,1497839788, 2019/6/19 2:36:28,14.7
14555000,1497839789, 2019/6/19 2:36:29,14.7
14556000,1497839790, 2019/6/19 2:36:30,14.7
14556999,1497839791, 2019/6/19 2:36:31,14.7
14557999,1497839792, 2019/6/19 2:36:32,14.7
14558999,1497839793, 2019/6/19 2:36:33,14.7
14560000,1497839794, 2019/6/19 2:36:34,14.7
14560999,1497839795, 2019/6/19 2:36:35,14.7
14561999,1497839796, 2019/6/19 2:36:36,14.7
14562999,1497839797, 2019/6/19 2:36:37,14.7
14563999,1497839798, 2019/6/19 2:36:38,14.7
14564999,1497839799, 2019/6/19 2:36:39,14.7
14565999,1497839800, 2019/6/19 2:36:40,14.7
14566999,1497839801, 2019/6/19 2:36:41,14.7
14567999,1497839802, 2019/6/19 2:36:42,14.7
14568999,1497839803, 2019/6/19 2:36:43,14.7
14570000,1497839804, 2019/6/19 2:36:44,14.7
