rowID,stamp,date,time,hum
7806999,1497833025,2017/06/19,00:43:45,69.2
7807998,1497833026,2017/06/19,00:43:46,69.2
7808999,1497833027,2017/06/19,00:43:47,69.2
7809999,1497833028,2017/06/19,00:43:48,69.2
7810999,1497833029,2017/06/19,00:43:49,69.2
7811999,1497833030,2017/06/19,00:43:50,69.1
7812999,1497833031,2017/06/19,00:43:51,69.1
7813998,1497833032,2017/06/19,00:43:52,69.2
7814999,1497833033,2017/06/19,00:43:53,69.2
7816000,1497833034,2017/06/19,00:43:54,69.1
7816999,1497833035,2017/06/19,00:43:55,69.1
7817999,1497833036,2017/06/19,00:43:56,69.1
7818999,1497833037,2017/06/19,00:43:57,69.0
7819999,1497833038,2017/06/19,00:43:58,69.0
7820998,1497833039,2017/06/19,00:43:59,69.2
7821999,1497833040,2017/06/19,00:44:00,69.2
7822999,1497833041,2017/06/19,00:44:01,69.1
7823998,1497833042,2017/06/19,00:44:02,69.1
7825000,1497833043,2017/06/19,00:44:03,69.1
7825999,1497833044,2017/06/19,00:44:04,69.1
7826999,1497833045,2017/06/19,00:44:05,69.1
7827998,1497833046,2017/06/19,00:44:06,69.1
7828999,1497833047,2017/06/19,00:44:07,69.1
7829999,1497833048,2017/06/19,00:44:08,69.0
7830999,1497833049,2017/06/19,00:44:09,69.0
7831999,1497833050,2017/06/19,00:44:10,69.0
7832999,1497833051,2017/06/19,00:44:11,69.0
7833999,1497833052,2017/06/19,00:44:12,69.0
7834999,1497833053,2017/06/19,00:44:13,69.1
7835999,1497833054,2017/06/19,00:44:14,69.1
7836999,1497833055,2017/06/19,00:44:15,69.1
7838000,1497833056,2017/06/19,00:44:16,69.1
7838999,1497833057,2017/06/19,00:44:17,69.1
7839998,1497833058,2017/06/19,00:44:18,69.1
7841000,1497833059,2017/06/19,00:44:19,69.2
7841999,1497833060,2017/06/19,00:44:20,69.2
7842999,1497833061,2017/06/19,00:44:21,69.2
7843999,1497833062,2017/06/19,00:44:22,69.2
7844999,1497833063,2017/06/19,00:44:23,69.2
7845999,1497833064,2017/06/19,00:44:24,69.2
7846999,1497833065,2017/06/19,00:44:25,69.2
7848000,1497833066,2017/06/19,00:44:26,69.2
7848999,1497833067,2017/06/19,00:44:27,69.2
7849999,1497833068,2017/06/19,00:44:28,69.2
7850999,1497833069,2017/06/19,00:44:29,69.2
7851999,1497833070,2017/06/19,00:44:30,69.2
7852998,1497833071,2017/06/19,00:44:31,69.2
7854000,1497833072,2017/06/19,00:44:32,69.2
7855000,1497833073,2017/06/19,00:44:33,69.2
7855998,1497833074,2017/06/19,00:44:34,69.2
7856999,1497833075,2017/06/19,00:44:35,69.2
7857999,1497833076,2017/06/19,00:44:36,69.2
7858999,1497833077,2017/06/19,00:44:37,69.2
7859998,1497833078,2017/06/19,00:44:38,69.2
7861000,1497833079,2017/06/19,00:44:39,69.2
7861999,1497833080,2017/06/19,00:44:40,69.2
7862999,1497833081,2017/06/19,00:44:41,69.2
7863999,1497833082,2017/06/19,00:44:42,69.2
7864999,1497833083,2017/06/19,00:44:43,69.2
7865999,1497833084,2017/06/19,00:44:44,69.2
7866998,1497833085,2017/06/19,00:44:45,69.2
7868000,1497833086,2017/06/19,00:44:46,69.2
7868999,1497833087,2017/06/19,00:44:47,69.2
7870000,1497833088,2017/06/19,00:44:48,69.2
7870999,1497833089,2017/06/19,00:44:49,69.2
7872000,1497833090,2017/06/19,00:44:50,69.2
7872999,1497833091,2017/06/19,00:44:51,69.3
7873999,1497833092,2017/06/19,00:44:52,69.3
7875000,1497833093,2017/06/19,00:44:53,69.3
7876000,1497833094,2017/06/19,00:44:54,69.3
7876999,1497833095,2017/06/19,00:44:55,69.3
7877999,1497833096,2017/06/19,00:44:56,69.3
7878999,1497833097,2017/06/19,00:44:57,69.3
7880000,1497833098,2017/06/19,00:44:58,69.4
7880998,1497833099,2017/06/19,00:44:59,69.4
7882000,1497833100,2017/06/19,00:45:00,69.4
7882999,1497833101,2017/06/19,00:45:01,69.4
7883999,1497833102,2017/06/19,00:45:02,69.4
7884999,1497833103,2017/06/19,00:45:03,69.4
7885999,1497833104,2017/06/19,00:45:04,69.4
7886999,1497833105,2017/06/19,00:45:05,69.5
7887998,1497833106,2017/06/19,00:45:06,69.5
7888999,1497833108,2017/06/19,00:45:08,69.5
7889999,1497833109,2017/06/19,00:45:09,69.5
7890999,1497833110,2017/06/19,00:45:10,69.5
7891999,1497833111,2017/06/19,00:45:11,69.5
7892999,1497833112,2017/06/19,00:45:12,69.5
7893999,1497833113,2017/06/19,00:45:13,69.5
7895000,1497833114,2017/06/19,00:45:14,69.5
7895999,1497833115,2017/06/19,00:45:15,69.5
7896999,1497833116,2017/06/19,00:45:16,69.5
7897999,1497833117,2017/06/19,00:45:17,69.5
7898998,1497833118,2017/06/19,00:45:18,69.5
7900000,1497833119,2017/06/19,00:45:19,69.4
7900999,1497833120,2017/06/19,00:45:20,69.4
7902000,1497833121,2017/06/19,00:45:21,69.4
7902999,1497833122,2017/06/19,00:45:22,69.4
7904000,1497833123,2017/06/19,00:45:23,69.3
7904999,1497833124,2017/06/19,00:45:24,69.3
7905998,1497833125,2017/06/19,00:45:25,69.3
7906999,1497833126,2017/06/19,00:45:26,69.3
7907998,1497833127,2017/06/19,00:45:27,69.3
7908999,1497833128,2017/06/19,00:45:28,69.3
7909999,1497833129,2017/06/19,00:45:29,69.3
7911000,1497833130,2017/06/19,00:45:30,69.3
7911999,1497833131,2017/06/19,00:45:31,69.3
7912999,1497833132,2017/06/19,00:45:32,69.3
7914000,1497833133,2017/06/19,00:45:33,69.3
7914999,1497833134,2017/06/19,00:45:34,69.3
7915999,1497833135,2017/06/19,00:45:35,69.3
7916998,1497833136,2017/06/19,00:45:36,69.3
7918000,1497833137,2017/06/19,00:45:37,69.4
7918999,1497833138,2017/06/19,00:45:38,69.4
7920000,1497833139,2017/06/19,00:45:39,69.4
7920999,1497833140,2017/06/19,00:45:40,69.4
7921999,1497833141,2017/06/19,00:45:41,69.4
7922999,1497833142,2017/06/19,00:45:42,69.4
7923999,1497833143,2017/06/19,00:45:43,69.4
7925000,1497833144,2017/06/19,00:45:44,69.4
7925999,1497833145,2017/06/19,00:45:45,69.4
7926999,1497833146,2017/06/19,00:45:46,69.4
7927999,1497833147,2017/06/19,00:45:47,69.3
7928998,1497833148,2017/06/19,00:45:48,69.3
7929999,1497833149,2017/06/19,00:45:49,69.3
7930998,1497833150,2017/06/19,00:45:50,69.3
7931999,1497833151,2017/06/19,00:45:51,69.3
7932999,1497833152,2017/06/19,00:45:52,69.3
7933999,1497833153,2017/06/19,00:45:53,69.3
7935000,1497833154,2017/06/19,00:45:54,69.3
7935998,1497833155,2017/06/19,00:45:55,69.3
7937000,1497833156,2017/06/19,00:45:56,69.3
7937999,1497833157,2017/06/19,00:45:57,69.3
7939000,1497833158,2017/06/19,00:45:58,69.3
7939998,1497833159,2017/06/19,00:45:59,69.3
7940999,1497833160,2017/06/19,00:46:00,69.3
7941999,1497833161,2017/06/19,00:46:01,69.3
7942999,1497833162,2017/06/19,00:46:02,69.3
7944000,1497833163,2017/06/19,00:46:03,69.2
7944998,1497833164,2017/06/19,00:46:04,69.2
7945999,1497833165,2017/06/19,00:46:05,69.2
7946999,1497833166,2017/06/19,00:46:06,69.3
7947999,1497833167,2017/06/19,00:46:07,69.3
7948999,1497833168,2017/06/19,00:46:08,69.3
7949999,1497833169,2017/06/19,00:46:09,69.3
7950999,1497833170,2017/06/19,00:46:10,69.3
7952000,1497833171,2017/06/19,00:46:11,69.3
7952999,1497833172,2017/06/19,00:46:12,69.3
7953998,1497833173,2017/06/19,00:46:13,69.4
7955000,1497833174,2017/06/19,00:46:14,69.4
7955998,1497833175,2017/06/19,00:46:15,69.4
7956999,1497833176,2017/06/19,00:46:16,69.4
7957998,1497833177,2017/06/19,00:46:17,69.4
7958999,1497833178,2017/06/19,00:46:18,69.4
7959999,1497833179,2017/06/19,00:46:19,69.2
7960999,1497833180,2017/06/19,00:46:20,69.2
7961999,1497833181,2017/06/19,00:46:21,69.2
7962999,1497833182,2017/06/19,00:46:22,69.3
7964000,1497833183,2017/06/19,00:46:23,69.3
7964999,1497833184,2017/06/19,00:46:24,69.3
7965999,1497833185,2017/06/19,00:46:25,69.3
7967000,1497833186,2017/06/19,00:46:26,69.4
7967998,1497833187,2017/06/19,00:46:27,69.4
7969000,1497833188,2017/06/19,00:46:28,69.4
7969999,1497833189,2017/06/19,00:46:29,69.4
7970999,1497833190,2017/06/19,00:46:30,69.4
7971999,1497833191,2017/06/19,00:46:31,69.4
7972999,1497833192,2017/06/19,00:46:32,69.4
7973998,1497833193,2017/06/19,00:46:33,69.3
7974999,1497833194,2017/06/19,00:46:34,69.3
7976000,1497833195,2017/06/19,00:46:35,69.3
7976999,1497833196,2017/06/19,00:46:36,69.3
7977999,1497833197,2017/06/19,00:46:37,69.3
7978999,1497833198,2017/06/19,00:46:38,69.4
7979999,1497833199,2017/06/19,00:46:39,69.4
7980998,1497833200,2017/06/19,00:46:40,69.4
7982000,1497833201,2017/06/19,00:46:41,69.4
7982999,1497833202,2017/06/19,00:46:42,69.3
7983998,1497833203,2017/06/19,00:46:43,69.3
7985000,1497833204,2017/06/19,00:46:44,69.4
7985999,1497833205,2017/06/19,00:46:45,69.4
7986999,1497833206,2017/06/19,00:46:46,69.4
7987999,1497833207,2017/06/19,00:46:47,69.4
7988999,1497833208,2017/06/19,00:46:48,69.4
7989999,1497833209,2017/06/19,00:46:49,69.4
7990999,1497833210,2017/06/19,00:46:50,69.4
7991999,1497833211,2017/06/19,00:46:51,69.4
7992998,1497833212,2017/06/19,00:46:52,69.4
7994000,1497833213,2017/06/19,00:46:53,69.5
7994999,1497833214,2017/06/19,00:46:54,69.5
7995999,1497833215,2017/06/19,00:46:55,69.5
7996998,1497833216,2017/06/19,00:46:56,69.5
7997999,1497833217,2017/06/19,00:46:57,69.5
7998999,1497833218,2017/06/19,00:46:58,69.6
7999998,1497833219,2017/06/19,00:46:59,69.6
8001000,1497833220,2017/06/19,00:47:00,69.6
8001999,1497833221,2017/06/19,00:47:01,69.6
8002999,1497833222,2017/06/19,00:47:02,69.6
8003999,1497833223,2017/06/19,00:47:03,69.6
8004999,1497833224,2017/06/19,00:47:04,69.6
8005999,1497833225,2017/06/19,00:47:05,69.6
8006999,1497833226,2017/06/19,00:47:06,69.6
8008000,1497833227,2017/06/19,00:47:07,69.5
8008998,1497833228,2017/06/19,00:47:08,69.5
8010000,1497833229,2017/06/19,00:47:09,69.6
8010998,1497833230,2017/06/19,00:47:10,69.6
8012000,1497833231,2017/06/19,00:47:11,69.6
8012999,1497833232,2017/06/19,00:47:12,69.6
8013999,1497833233,2017/06/19,00:47:13,69.6
8014999,1497833234,2017/06/19,00:47:14,69.7
8015998,1497833235,2017/06/19,00:47:15,69.7
8016999,1497833236,2017/06/19,00:47:16,69.7
8017998,1497833237,2017/06/19,00:47:17,69.7
8019000,1497833238,2017/06/19,00:47:18,69.7
8019999,1497833239,2017/06/19,00:47:19,69.7
8020999,1497833240,2017/06/19,00:47:20,69.7
8021999,1497833241,2017/06/19,00:47:21,69.7
8022999,1497833242,2017/06/19,00:47:22,69.7
8023999,1497833243,2017/06/19,00:47:23,69.7
8024998,1497833244,2017/06/19,00:47:24,69.7
8025999,1497833245,2017/06/19,00:47:25,69.7
8026998,1497833246,2017/06/19,00:47:26,69.6
8027999,1497833247,2017/06/19,00:47:27,69.6
8028999,1497833248,2017/06/19,00:47:28,69.6
8029999,1497833249,2017/06/19,00:47:29,69.6
8031000,1497833250,2017/06/19,00:47:30,69.6
8031998,1497833251,2017/06/19,00:47:31,69.6
8032999,1497833252,2017/06/19,00:47:32,69.6
8033999,1497833253,2017/06/19,00:47:33,69.6
8034999,1497833254,2017/06/19,00:47:34,69.6
8035998,1497833255,2017/06/19,00:47:35,69.6
8036999,1497833256,2017/06/19,00:47:36,69.6
8037998,1497833257,2017/06/19,00:47:37,69.6
8038999,1497833258,2017/06/19,00:47:38,69.6
8039999,1497833259,2017/06/19,00:47:39,69.7
8040998,1497833260,2017/06/19,00:47:40,69.7
8041999,1497833261,2017/06/19,00:47:41,69.7
8042999,1497833262,2017/06/19,00:47:42,69.7
8043999,1497833263,2017/06/19,00:47:43,69.6
8045000,1497833264,2017/06/19,00:47:44,69.6
8045999,1497833265,2017/06/19,00:47:45,69.6
8046999,1497833266,2017/06/19,00:47:46,69.6
8048000,1497833267,2017/06/19,00:47:47,69.5
8048999,1497833268,2017/06/19,00:47:48,69.5
8049999,1497833269,2017/06/19,00:47:49,69.6
8051000,1497833270,2017/06/19,00:47:50,69.6
8051998,1497833271,2017/06/19,00:47:51,69.6
8052999,1497833272,2017/06/19,00:47:52,69.5
8053999,1497833273,2017/06/19,00:47:53,69.5
8055000,1497833274,2017/06/19,00:47:54,69.3
8055999,1497833275,2017/06/19,00:47:55,69.3
8056998,1497833276,2017/06/19,00:47:56,69.4
8057999,1497833277,2017/06/19,00:47:57,69.4
8058999,1497833278,2017/06/19,00:47:58,69.4
8060000,1497833279,2017/06/19,00:47:59,69.4
8060999,1497833280,2017/06/19,00:48:00,69.4
8062000,1497833281,2017/06/19,00:48:01,69.3
8062999,1497833282,2017/06/19,00:48:02,69.3
8063998,1497833283,2017/06/19,00:48:03,69.3
8064999,1497833284,2017/06/19,00:48:04,69.3
8065999,1497833285,2017/06/19,00:48:05,69.3
8066999,1497833286,2017/06/19,00:48:06,69.3
8067999,1497833287,2017/06/19,00:48:07,69.3
8068999,1497833288,2017/06/19,00:48:08,69.3
8069998,1497833289,2017/06/19,00:48:09,69.4
8070999,1497833290,2017/06/19,00:48:10,69.4
8071999,1497833291,2017/06/19,00:48:11,69.4
8072998,1497833292,2017/06/19,00:48:12,69.4
8074000,1497833293,2017/06/19,00:48:13,69.4
8074999,1497833294,2017/06/19,00:48:14,69.4
8075999,1497833295,2017/06/19,00:48:15,69.4
8076998,1497833296,2017/06/19,00:48:16,69.3
8077999,1497833297,2017/06/19,00:48:17,69.3
8078999,1497833298,2017/06/19,00:48:18,69.3
8079998,1497833299,2017/06/19,00:48:19,69.3
8080999,1497833300,2017/06/19,00:48:20,69.3
8081999,1497833301,2017/06/19,00:48:21,69.2
8083000,1497833302,2017/06/19,00:48:22,69.2
8084000,1497833303,2017/06/19,00:48:23,69.2
8084999,1497833304,2017/06/19,00:48:24,69.2
8085998,1497833305,2017/06/19,00:48:25,69.1
8086999,1497833306,2017/06/19,00:48:26,69.1
8088000,1497833307,2017/06/19,00:48:27,69.2
8088998,1497833308,2017/06/19,00:48:28,69.2
8090000,1497833309,2017/06/19,00:48:29,69.2
8090999,1497833310,2017/06/19,00:48:30,69.2
8091999,1497833311,2017/06/19,00:48:31,69.2
8092998,1497833312,2017/06/19,00:48:32,69.2
8093999,1497833313,2017/06/19,00:48:33,69.2
8094999,1497833314,2017/06/19,00:48:34,69.2
8095998,1497833315,2017/06/19,00:48:35,69.2
8097000,1497833316,2017/06/19,00:48:36,69.2
8097999,1497833317,2017/06/19,00:48:37,69.2
8099000,1497833318,2017/06/19,00:48:38,69.2
8099999,1497833319,2017/06/19,00:48:39,69.3
8100999,1497833320,2017/06/19,00:48:40,69.3
8101998,1497833321,2017/06/19,00:48:41,69.3
8102999,1497833322,2017/06/19,00:48:42,69.3
8103999,1497833323,2017/06/19,00:48:43,69.4
8104999,1497833324,2017/06/19,00:48:44,69.4
8105999,1497833325,2017/06/19,00:48:45,69.4
8106999,1497833326,2017/06/19,00:48:46,69.4
8107999,1497833327,2017/06/19,00:48:47,69.4
8108998,1497833328,2017/06/19,00:48:48,69.4
8109999,1497833329,2017/06/19,00:48:49,69.4
8110999,1497833330,2017/06/19,00:48:50,69.2
8112000,1497833331,2017/06/19,00:48:51,69.2
8112999,1497833332,2017/06/19,00:48:52,69.3
8113999,1497833333,2017/06/19,00:48:53,69.3
8114999,1497833334,2017/06/19,00:48:54,69.3
8115999,1497833335,2017/06/19,00:48:55,69.4
8116999,1497833336,2017/06/19,00:48:56,69.4
8117999,1497833337,2017/06/19,00:48:57,69.4
8119000,1497833338,2017/06/19,00:48:58,69.4
8119999,1497833339,2017/06/19,00:48:59,69.4
8120999,1497833340,2017/06/19,00:49:00,69.4
8121999,1497833341,2017/06/19,00:49:01,69.4
8122998,1497833342,2017/06/19,00:49:02,69.5
8123999,1497833343,2017/06/19,00:49:03,69.5
8124998,1497833344,2017/06/19,00:49:04,69.4
8125999,1497833345,2017/06/19,00:49:05,69.4
8126999,1497833346,2017/06/19,00:49:06,69.5
8128000,1497833347,2017/06/19,00:49:07,69.5
8128999,1497833348,2017/06/19,00:49:08,69.5
8129999,1497833349,2017/06/19,00:49:09,69.5
8130999,1497833350,2017/06/19,00:49:10,69.5
8131998,1497833351,2017/06/19,00:49:11,69.4
8132999,1497833352,2017/06/19,00:49:12,69.4
8133998,1497833353,2017/06/19,00:49:13,69.6
8134999,1497833354,2017/06/19,00:49:14,69.6
8135999,1497833355,2017/06/19,00:49:15,69.6
8136998,1497833356,2017/06/19,00:49:16,69.6
8138000,1497833357,2017/06/19,00:49:17,69.6
8138998,1497833358,2017/06/19,00:49:18,69.6
8140000,1497833359,2017/06/19,00:49:19,69.6
8140999,1497833360,2017/06/19,00:49:20,69.4
8141999,1497833361,2017/06/19,00:49:21,69.4
8143000,1497833362,2017/06/19,00:49:22,69.5
8143998,1497833363,2017/06/19,00:49:23,69.5
8144999,1497833364,2017/06/19,00:49:24,69.5
8145999,1497833365,2017/06/19,00:49:25,69.5
8146999,1497833366,2017/06/19,00:49:26,69.5
8147999,1497833367,2017/06/19,00:49:27,69.3
8148999,1497833368,2017/06/19,00:49:28,69.3
8149998,1497833369,2017/06/19,00:49:29,69.3
8151000,1497833370,2017/06/19,00:49:30,69.3
8152000,1497833371,2017/06/19,00:49:31,69.3
8152998,1497833372,2017/06/19,00:49:32,69.3
8153999,1497833373,2017/06/19,00:49:33,69.3
8154999,1497833374,2017/06/19,00:49:34,69.4
8155999,1497833375,2017/06/19,00:49:35,69.4
8156998,1497833376,2017/06/19,00:49:36,69.3
8157999,1497833377,2017/06/19,00:49:37,69.3
8159000,1497833378,2017/06/19,00:49:38,69.3
8159998,1497833379,2017/06/19,00:49:39,69.3
8161000,1497833380,2017/06/19,00:49:40,69.4
8162000,1497833381,2017/06/19,00:49:41,69.4
8162999,1497833382,2017/06/19,00:49:42,69.4
8163999,1497833383,2017/06/19,00:49:43,69.4
8164999,1497833384,2017/06/19,00:49:44,69.4
8165998,1497833385,2017/06/19,00:49:45,69.4
8166999,1497833386,2017/06/19,00:49:46,69.4
8168000,1497833387,2017/06/19,00:49:47,69.3
8168998,1497833388,2017/06/19,00:49:48,69.3
8169999,1497833389,2017/06/19,00:49:49,69.3
8170999,1497833390,2017/06/19,00:49:50,69.3
8171999,1497833391,2017/06/19,00:49:51,69.3
8172999,1497833392,2017/06/19,00:49:52,69.3
8173999,1497833393,2017/06/19,00:49:53,69.3
8174998,1497833394,2017/06/19,00:49:54,69.3
8176000,1497833395,2017/06/19,00:49:55,69.4
8176999,1497833396,2017/06/19,00:49:56,69.4
8177998,1497833397,2017/06/19,00:49:57,69.2
8178999,1497833398,2017/06/19,00:49:58,69.2
8179999,1497833399,2017/06/19,00:49:59,69.2
8181000,1497833400,2017/06/19,00:50:00,69.2
8181999,1497833401,2017/06/19,00:50:01,69.2
8183000,1497833402,2017/06/19,00:50:02,69.2
8183999,1497833403,2017/06/19,00:50:03,69.3
8184998,1497833404,2017/06/19,00:50:04,69.3
8185999,1497833405,2017/06/19,00:50:05,69.3
8186999,1497833406,2017/06/19,00:50:06,69.3
8187999,1497833407,2017/06/19,00:50:07,69.3
8188998,1497833408,2017/06/19,00:50:08,69.3
8189999,1497833409,2017/06/19,00:50:09,69.3
8190999,1497833410,2017/06/19,00:50:10,69.4
8191998,1497833411,2017/06/19,00:50:11,69.4
8193000,1497833412,2017/06/19,00:50:12,69.3
8193999,1497833413,2017/06/19,00:50:13,69.3
8194999,1497833414,2017/06/19,00:50:14,69.3
8195999,1497833415,2017/06/19,00:50:15,69.3
8196999,1497833416,2017/06/19,00:50:16,69.3
8197999,1497833417,2017/06/19,00:50:17,69.3
8199000,1497833418,2017/06/19,00:50:18,69.3
8199999,1497833419,2017/06/19,00:50:19,69.4
8200998,1497833420,2017/06/19,00:50:20,69.4
8202000,1497833421,2017/06/19,00:50:21,69.4
8203000,1497833422,2017/06/19,00:50:22,69.4
8203999,1497833423,2017/06/19,00:50:23,69.4
8204999,1497833424,2017/06/19,00:50:24,69.5
8205999,1497833425,2017/06/19,00:50:25,69.5
8207000,1497833426,2017/06/19,00:50:26,69.5
8207998,1497833427,2017/06/19,00:50:27,69.5
8208999,1497833428,2017/06/19,00:50:28,69.5
8209999,1497833429,2017/06/19,00:50:29,69.5
8211000,1497833430,2017/06/19,00:50:30,69.5
8212000,1497833431,2017/06/19,00:50:31,69.5
8212999,1497833432,2017/06/19,00:50:32,69.5
8213999,1497833433,2017/06/19,00:50:33,69.5
8214999,1497833434,2017/06/19,00:50:34,69.5
8216000,1497833435,2017/06/19,00:50:35,69.5
8216998,1497833436,2017/06/19,00:50:36,69.4
8217999,1497833437,2017/06/19,00:50:37,69.4
8218998,1497833438,2017/06/19,00:50:38,69.3
8219999,1497833439,2017/06/19,00:50:39,69.3
8220999,1497833440,2017/06/19,00:50:40,69.4
8222000,1497833441,2017/06/19,00:50:41,69.4
8222999,1497833442,2017/06/19,00:50:42,69.4
8224000,1497833443,2017/06/19,00:50:43,69.4
8224999,1497833444,2017/06/19,00:50:44,69.4
8225999,1497833445,2017/06/19,00:50:45,69.4
8227000,1497833446,2017/06/19,00:50:46,69.4
8227998,1497833447,2017/06/19,00:50:47,69.4
8229000,1497833448,2017/06/19,00:50:48,69.4
8229999,1497833449,2017/06/19,00:50:49,69.4
8231000,1497833450,2017/06/19,00:50:50,69.4
8231999,1497833451,2017/06/19,00:50:51,69.4
8232998,1497833452,2017/06/19,00:50:52,69.4
8233999,1497833453,2017/06/19,00:50:53,69.4
8234999,1497833454,2017/06/19,00:50:54,69.4
8235999,1497833455,2017/06/19,00:50:55,69.4
8237000,1497833456,2017/06/19,00:50:56,69.4
8238000,1497833457,2017/06/19,00:50:57,69.4
8238999,1497833458,2017/06/19,00:50:58,69.4
8239998,1497833459,2017/06/19,00:50:59,69.4
8240999,1497833460,2017/06/19,00:51:00,69.4
8241999,1497833461,2017/06/19,00:51:01,69.4
8243000,1497833462,2017/06/19,00:51:02,69.4
8243999,1497833463,2017/06/19,00:51:03,69.3
8244999,1497833464,2017/06/19,00:51:04,69.3
8245999,1497833465,2017/06/19,00:51:05,69.3
8246999,1497833466,2017/06/19,00:51:06,69.4
8247999,1497833467,2017/06/19,00:51:07,69.4
8248998,1497833468,2017/06/19,00:51:08,69.4
8249999,1497833469,2017/06/19,00:51:09,69.4
8251000,1497833470,2017/06/19,00:51:10,69.4
8251999,1497833471,2017/06/19,00:51:11,69.5
8252999,1497833472,2017/06/19,00:51:12,69.5
8253999,1497833473,2017/06/19,00:51:13,69.4
8254999,1497833474,2017/06/19,00:51:14,69.4
8255998,1497833475,2017/06/19,00:51:15,69.4
8256999,1497833476,2017/06/19,00:51:16,69.4
8257999,1497833477,2017/06/19,00:51:17,69.4
8259000,1497833478,2017/06/19,00:51:18,69.4
8259998,1497833479,2017/06/19,00:51:19,69.4
8261000,1497833480,2017/06/19,00:51:20,69.3
8261999,1497833481,2017/06/19,00:51:21,69.3
8262999,1497833482,2017/06/19,00:51:22,69.4
8263999,1497833483,2017/06/19,00:51:23,69.4
8264999,1497833484,2017/06/19,00:51:24,69.4
8265999,1497833485,2017/06/19,00:51:25,69.4
8266999,1497833486,2017/06/19,00:51:26,69.4
8267999,1497833487,2017/06/19,00:51:27,69.4
8268998,1497833488,2017/06/19,00:51:28,69.4
8269999,1497833489,2017/06/19,00:51:29,69.4
8271000,1497833490,2017/06/19,00:51:30,69.4
8272000,1497833491,2017/06/19,00:51:31,69.3
8272999,1497833492,2017/06/19,00:51:32,69.3
8273999,1497833493,2017/06/19,00:51:33,69.3
8275000,1497833494,2017/06/19,00:51:34,69.3
8275998,1497833495,2017/06/19,00:51:35,69.3
8277000,1497833496,2017/06/19,00:51:36,69.4
8277999,1497833497,2017/06/19,00:51:37,69.4
8278999,1497833498,2017/06/19,00:51:38,69.4
8279999,1497833499,2017/06/19,00:51:39,69.4
8280999,1497833500,2017/06/19,00:51:40,69.4
8281999,1497833501,2017/06/19,00:51:41,69.4
8282999,1497833502,2017/06/19,00:51:42,69.4
8283999,1497833503,2017/06/19,00:51:43,69.4
8284999,1497833504,2017/06/19,00:51:44,69.3
8286000,1497833505,2017/06/19,00:51:45,69.3
8286999,1497833506,2017/06/19,00:51:46,69.5
8288000,1497833507,2017/06/19,00:51:47,69.5
8288999,1497833508,2017/06/19,00:51:48,69.4
8289999,1497833509,2017/06/19,00:51:49,69.4
8290999,1497833510,2017/06/19,00:51:50,69.4
8291999,1497833511,2017/06/19,00:51:51,69.4
8293000,1497833512,2017/06/19,00:51:52,69.4
8293998,1497833513,2017/06/19,00:51:53,69.4
8295000,1497833514,2017/06/19,00:51:54,69.4
8295999,1497833515,2017/06/19,00:51:55,69.4
8296998,1497833516,2017/06/19,00:51:56,69.4
8297999,1497833517,2017/06/19,00:51:57,69.4
8298999,1497833518,2017/06/19,00:51:58,69.3
8299999,1497833519,2017/06/19,00:51:59,69.3
8300999,1497833520,2017/06/19,00:52:00,69.4
8301999,1497833521,2017/06/19,00:52:01,69.4
8303000,1497833522,2017/06/19,00:52:02,69.3
8303998,1497833523,2017/06/19,00:52:03,69.3
8305000,1497833524,2017/06/19,00:52:04,69.3
8305999,1497833525,2017/06/19,00:52:05,69.3
8306999,1497833526,2017/06/19,00:52:06,69.3
8307999,1497833527,2017/06/19,00:52:07,69.2
8308999,1497833528,2017/06/19,00:52:08,69.2
8309999,1497833529,2017/06/19,00:52:09,69.2
8310999,1497833530,2017/06/19,00:52:10,69.2
8312000,1497833531,2017/06/19,00:52:11,69.2
8312998,1497833532,2017/06/19,00:52:12,69.2
8314000,1497833533,2017/06/19,00:52:13,69.2
8314999,1497833534,2017/06/19,00:52:14,69.2
8315999,1497833535,2017/06/19,00:52:15,69.2
8316999,1497833536,2017/06/19,00:52:16,69.2
8317999,1497833537,2017/06/19,00:52:17,69.2
8318999,1497833538,2017/06/19,00:52:18,69.2
8319998,1497833539,2017/06/19,00:52:19,69.2
8320999,1497833540,2017/06/19,00:52:20,69.2
8321999,1497833541,2017/06/19,00:52:21,69.2
8322999,1497833542,2017/06/19,00:52:22,69.2
8323999,1497833544,2017/06/19,00:52:24,69.2
8325000,1497833544,2017/06/19,00:52:24,69.2
8325998,1497833545,2017/06/19,00:52:25,69.2
8327000,1497833546,2017/06/19,00:52:26,69.2
8327999,1497833547,2017/06/19,00:52:27,69.2
8328998,1497833548,2017/06/19,00:52:28,69.2
8329999,1497833549,2017/06/19,00:52:29,69.2
8330998,1497833550,2017/06/19,00:52:30,69.2
8331999,1497833551,2017/06/19,00:52:31,69.2
8332998,1497833552,2017/06/19,00:52:32,69.2
8333999,1497833553,2017/06/19,00:52:33,69.2
8334999,1497833554,2017/06/19,00:52:34,69.2
8335998,1497833555,2017/06/19,00:52:35,69.2
8336999,1497833557,2017/06/19,00:52:37,69.1
8337999,1497833558,2017/06/19,00:52:38,69.1
8338999,1497833559,2017/06/19,00:52:39,69.1
8339999,1497833560,2017/06/19,00:52:40,69.2
8340999,1497833561,2017/06/19,00:52:41,69.2
8341998,1497833562,2017/06/19,00:52:42,69.2
8342999,1497833563,2017/06/19,00:52:43,69.2
